id,Capacity,Country Code,K,BC,phi,rho_C,rho_CM
941,319295,ISR,61,0.001632501,0.5002,1.2482,0.167126007
942,477126,LBN,60,0.001044737,0.4867,1.2532,0.161616681
943,83806,CYP,35,0.000294719,0.2721,1.1818,0.059740661
944,10757,SYR,13,4.86E-07,0.0848,1.0269,0.002729308
945,2300,CYP,6,0,0.0505,1.0037,0.000204506
946,67794,SYR,24,0.00014287,0.1579,1.0785,0.016166854
947,61897,TUR,26,4.49E-05,0.1771,1.0972,0.022098415
948,258951,TUR,70,0.002487261,0.6138,1.2786,0.231281402
949,21643,TUR,20,8.86E-06,0.1334,1.0595,0.010272295
950,224009,TUR,72,0.003737855,0.621,1.2842,0.236415917
951,16671,TUR,15,5.21E-05,0.0976,1.0344,0.004172704
952,97925,TUR,25,0.000161317,0.1667,1.085,0.018534148
953,146615,TUR,54,0.001702435,0.4427,1.2386,0.137938106
956,1790,TUR,5,0,0.0484,1.0027,0.00014033
959,11028,TUR,8,2.40E-05,0.0579,1.0073,0.000474727
961,10781,TUR,5,1.40E-06,0.0484,1.0027,0.00014033
962,7573,GEO,4,0,0.0439,1.0011,5.26E-05
963,16779,GEO,11,4.33E-05,0.0718,1.0165,0.001386785
964,2760,KIR,13,0.000266541,0.0848,1.0269,0.002729308
966,5389,FSM,14,0,0.0926,1.0315,0.003570818
967,5389,FSM,14,0,0.0926,1.0315,0.003570818
968,10778,PLW,14,0,0.0926,1.0315,0.003570818
969,5389,FSM,14,0,0.0926,1.0315,0.003570818
970,8149,MHL,27,0.002145878,0.1843,1.1031,0.024373961
972,5389,MHL,14,0,0.0926,1.0315,0.003570818
973,10778,FSM,14,0,0.0926,1.0315,0.003570818
974,24219,GUM,18,7.17E-05,0.1191,1.0496,0.007532079
975,10778,MNP,14,0,0.0926,1.0315,0.003570818
976,58289,USA,31,0.000477791,0.227,1.1352,0.039224686
977,2106661,USA,128,0.016025163,0.92,1.235,0.37668
