id,Capacity,Country Code,K,BC,phi,rho_C,rho_CM
881,92768,CIV,31,0.000479931,0.2352,1.1202,0.037134384
882,6504,GHA,9,0.000125012,0.0666,1.0069,0.000544233
883,650,NGA,2,0,0.0425,1.0001,3.54E-06
884,349954,CIV,50,0.001489038,0.4197,1.2318,0.120567865
886,389516,GHA,45,0.003423044,0.372,1.2071,0.096534165
887,9144,LBR,7,0,0.0587,1.0038,0.000255309
888,424637,TGO,47,0.001131582,0.3824,1.2072,0.100591602
889,20031,LBR,9,1.13E-05,0.0666,1.0069,0.000544233
890,294270,BEN,37,0.000770968,0.3063,1.1774,0.067407498
891,567135,NGA,58,0.001791645,0.4871,1.2313,0.150043407
892,20031,SLE,9,1.13E-05,0.0666,1.0069,0.000544233
893,40867,GIN,15,0.000133986,0.1032,1.031,0.004000512
894,5693,GNB,8,5.91E-06,0.0619,1.0053,0.000376924
895,23935,GMB,10,2.54E-05,0.07,1.0091,0.00075216
896,124543,SEN,29,0.000393625,0.2107,1.1012,0.028410741
897,6889,CPV,11,1.52E-05,0.074,1.0117,0.00102696
898,4184,CPV,9,6.25E-06,0.0666,1.0069,0.000544233
899,2705,CPV,6,0,0.0538,1.0022,0.00013215
900,26368,MRT,17,0.000162734,0.1193,1.0407,0.0062313
901,13991,MRT,14,6.06E-05,0.0969,1.0269,0.003220767
902,396,ARE,5,0,0.0517,1.0016,9.16E-05
903,36435,KWT,17,0.000118972,0.1193,1.0407,0.0062313
904,3208,TUR,4,0,0.0476,1.0008,3.99E-05
905,706144,TUR,105,0.022953411,0.8468,1.2133,0.319726727
906,126012,YEM,21,0.000571131,0.1455,1.0537,0.010538419
907,2024,YEM,4,0,0.0476,1.0008,3.99E-05
908,11400,YEM,5,0,0.0517,1.0016,9.16E-05
909,1595799,OMN,83,0.008219575,0.7341,1.2689,0.280945061
910,1808554,SAU,84,0.003375222,0.7326,1.2561,0.276672716
911,848920,SAU,47,0.000223143,0.3824,1.2072,0.100591602
912,45734,OMN,11,1.36E-06,0.074,1.0117,0.00102696
913,80282,SAU,14,1.16E-05,0.0969,1.0269,0.003220767
915,163265,OMN,28,0.000718156,0.199,1.0936,0.024770296
916,284624,ARE,38,0.001429417,0.3129,1.1838,0.070747133
917,10433,QAT,7,0,0.0587,1.0038,0.000255309
918,2550601,ARE,129,0.031804252,0.9249,1.1793,0.339110672
919,1078,ARE,3,0,0.0444,1.0004,1.86E-05
920,35670,QAT,17,0.000118972,0.1193,1.0407,0.0062313
921,23171,ARE,18,6.16E-05,0.1255,1.0442,0.007189397
922,921245,ARE,78,0.006485114,0.7112,1.2712,0.269714286
923,3899,IRN,8,7.23E-06,0.0619,1.0053,0.000376924
925,11609,ARE,12,0,0.0804,1.0186,0.001743468
926,260580,BHR,34,0.001238617,0.273,1.1554,0.05322109
928,401761,SAU,44,0.001435713,0.3613,1.1982,0.090730952
929,194672,SAU,37,0.00095055,0.3063,1.1774,0.067407498
930,134487,IRN,24,0.000730203,0.1672,1.0698,0.01566722
931,56117,IRN,15,0.000494838,0.1032,1.031,0.004000512
932,9004,IRN,6,0,0.0538,1.0022,0.00013215
933,22354,KWT,12,0,0.0804,1.0186,0.001743468
934,257692,JOR,34,0.000233188,0.273,1.1554,0.05322109
935,26615,IRQ,16,4.31E-05,0.1073,1.0356,0.004724014
936,396,IRQ,5,0,0.0517,1.0016,9.16E-05
937,396,IRQ,5,0,0.0517,1.0016,9.16E-05
938,3346,IRN,6,0,0.0538,1.0022,0.00013215
939,56562,IRN,15,0.000494838,0.1032,1.031,0.004000512
940,382017,ISR,65,0.002231672,0.5763,1.2487,0.196024817
941,319295,ISR,61,0.001695152,0.5271,1.2414,0.17072404
942,477126,LBN,60,0.00114119,0.5129,1.24,0.163808813
943,83806,CYP,35,0.000305382,0.287,1.1669,0.059405781
944,10757,SYR,13,5.78E-07,0.0876,1.0217,0.002291562
945,2300,CYP,6,0,0.0538,1.0022,0.00013215
946,67794,SYR,24,0.000163901,0.1672,1.0698,0.01566722
947,61897,TUR,26,4.98E-05,0.1854,1.0837,0.020718593
948,258951,TUR,70,0.002545821,0.6358,1.2589,0.227972982
949,21643,TUR,20,1.05E-05,0.1405,1.0515,0.009656301
950,224009,TUR,72,0.004302233,0.6436,1.2648,0.233447568
951,16671,TUR,15,6.05E-05,0.1032,1.031,0.004000512
952,97925,TUR,25,0.00018577,0.175,1.0732,0.017423052
953,146615,TUR,54,0.001939509,0.4626,1.2282,0.138408489
956,1790,TUR,5,0,0.0517,1.0016,9.16E-05
959,11028,TUR,8,2.78E-05,0.0619,1.0053,0.000376924
961,10781,TUR,5,1.66E-06,0.0517,1.0016,9.16E-05
962,7573,GEO,4,0,0.0476,1.0008,3.99E-05
963,16779,GEO,11,4.95E-05,0.074,1.0117,0.00102696
964,2760,KIR,13,0.000281977,0.0876,1.0217,0.002291562
966,5389,FSM,14,0,0.0969,1.0269,0.003220767
967,5389,FSM,14,0,0.0969,1.0269,0.003220767
968,10778,PLW,14,0,0.0969,1.0269,0.003220767
969,5389,FSM,14,0,0.0969,1.0269,0.003220767
970,8149,MHL,27,0.002112524,0.195,1.0899,0.023443694
972,5389,MHL,14,0,0.0969,1.0269,0.003220767
973,10778,FSM,14,0,0.0969,1.0269,0.003220767
974,24219,GUM,18,8.54E-05,0.1255,1.0442,0.007189397
975,10778,MNP,14,0,0.0969,1.0269,0.003220767
976,37239,USA,30,0.000480019,0.2237,1.1096,0.032679196
977,2106661,USA,128,0.017330759,0.9275,1.1939,0.346797101
