id,Community
1,3
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
30,3
31,3
32,3
33,3
34,3
35,3
36,3
37,3
38,3
39,3
40,3
41,3
42,3
43,3
44,3
45,3
46,3
47,3
48,3
49,3
50,3
51,3
52,3
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,3
62,3
63,3
64,3
65,3
66,4
67,4
68,4
69,4
70,3
71,3
72,3
73,4
74,4
75,8
76,4
77,4
78,3
79,4
80,4
81,4
82,4
83,4
84,4
85,4
86,4
87,4
88,4
89,4
90,4
91,4
92,3
93,3
94,4
95,3
96,4
97,4
98,4
99,4
100,4
101,4
102,4
103,4
104,7
105,4
106,4
107,4
108,4
109,4
110,4
111,4
112,4
113,4
114,4
115,4
116,4
117,4
118,4
119,4
120,4
121,4
122,4
123,3
124,4
125,4
126,4
127,4
128,4
129,4
130,4
131,4
132,4
133,4
134,3
135,4
136,4
137,3
138,4
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,1
148,2
149,1
150,2
151,2
152,3
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,1
165,2
166,2
167,2
168,1
169,1
170,2
171,2
172,1
173,1
174,1
175,1
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,8
210,2
211,2
212,2
213,8
214,8
215,8
216,8
217,8
218,8
219,8
220,8
221,8
222,8
223,8
224,8
225,8
226,6
227,8
228,8
229,8
230,8
231,8
232,8
233,8
234,8
235,8
236,8
237,8
238,8
239,8
240,8
241,8
242,8
243,8
244,8
245,8
246,8
247,8
248,8
249,8
250,8
251,8
252,8
253,6
254,8
255,8
256,6
257,8
258,8
259,8
260,8
261,2
262,8
263,8
264,8
265,8
266,8
267,8
268,8
269,8
270,4
271,2
272,2
273,6
274,6
275,6
276,8
277,8
278,8
279,8
280,6
281,8
282,8
283,2
284,8
285,8
286,8
287,8
288,8
289,8
290,8
291,6
292,8
293,8
294,6
295,8
296,8
297,8
298,8
299,6
300,8
301,6
302,8
303,8
304,8
305,8
306,8
307,8
308,8
309,8
310,8
311,8
312,8
313,8
314,6
315,6
316,6
317,4
318,4
319,4
320,4
321,4
322,4
323,4
324,5
325,4
326,4
327,4
328,4
329,8
330,4
331,4
332,4
333,7
334,4
335,4
336,3
337,3
338,9
339,4
340,5
341,4
342,9
343,9
344,9
345,9
346,9
347,9
348,9
349,9
350,9
351,9
352,9
353,9
354,4
355,4
356,6
357,4
358,4
359,4
360,4
361,4
362,4
363,4
364,4
365,3
366,3
367,3
368,3
369,3
370,3
371,1
372,1
373,3
374,1
375,1
376,1
377,3
378,1
379,2
380,3
381,3
382,3
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,3
392,1
393,1
394,1
395,1
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,4
436,2
437,1
438,1
439,1
440,1
441,1
442,2
443,1
444,2
445,1
446,1
447,1
448,1
449,1
450,2
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,7
471,7
472,4
473,7
474,7
475,6
476,6
477,6
478,6
479,8
480,8
481,6
482,6
483,6
484,8
485,4
486,8
487,8
488,8
489,4
490,8
491,6
492,6
493,6
494,6
495,6
496,8
497,6
498,6
499,8
500,4
501,8
502,6
503,7
504,4
505,7
506,7
507,7
508,7
509,8
510,8
511,7
512,7
513,8
514,7
515,7
516,8
517,7
518,4
519,7
520,7
521,7
522,8
523,7
524,7
525,4
526,4
527,8
528,7
529,7
530,7
531,6
532,7
533,7
534,7
535,7
536,7
537,7
538,7
539,7
540,7
541,7
542,7
543,7
544,7
545,7
546,7
547,7
548,7
549,7
550,7
551,7
552,7
553,8
554,7
555,7
556,7
557,7
558,7
559,7
560,7
561,7
562,7
563,9
564,7
565,6
566,7
567,7
568,8
569,7
570,7
571,7
572,7
573,7
574,7
575,7
576,7
577,7
578,6
579,7
580,7
581,7
582,7
583,7
584,7
585,7
586,7
587,7
588,7
589,7
590,7
591,7
592,7
593,7
594,7
595,7
596,7
597,7
598,7
599,7
600,7
601,7
602,7
603,6
604,7
605,7
606,7
607,8
608,7
609,7
610,7
611,7
612,7
613,7
614,7
615,7
